bit,active_count,inactive_count,P_active,P_inactive,enrichment,log_odds
545,10,21,0.004159733777038269,0.008018327605956471,0.5187782327664385,-0.6562787843081924
1366,39,82,0.01622296173044925,0.031309660175639555,0.5181455719298081,-0.6574990493117928
945,29,61,0.012063227953410981,0.023291332569683087,0.5179277727252143,-0.6579194813380111
2007,9,19,0.0037437603993344427,0.007254677357770141,0.516047821715999,-0.6615558400507069
261,9,19,0.0037437603993344427,0.007254677357770141,0.516047821715999,-0.6615558400507069
715,116,246,0.048252911813643926,0.09392898052691867,0.5137169762898007,-0.6660827949656047
757,8,17,0.0033277870216306157,0.006491027109583811,0.5126749610165301,-0.6681132388796489
1086,40,85,0.016638935108153077,0.03245513554791905,0.5126749550103923,-0.6681132505949429
242,31,66,0.012895174708818636,0.025200458190148912,0.5117039801557687,-0.6700089849020088
813,23,49,0.00956738768718802,0.018709431080565102,0.5113671118513954,-0.6706675282215875
277,15,32,0.006239600665557404,0.012218403970981291,0.510672320976555,-0.6720271450026113
1430,37,79,0.015391014975041598,0.030164184803360063,0.5102413714924269,-0.6728713877880761
1861,7,15,0.0029118136439267887,0.0057273768613974796,0.5084026708129068,-0.6764814863114261
1234,41,88,0.017054908485856904,0.03360061092019855,0.5075773346980083,-0.6781061960340068
1066,340,734,0.14143094841930118,0.28025964108438334,0.5046425804358091,-0.6839048618014478
231,55,119,0.022878535773710483,0.045437189767086675,0.5035200447174442,-0.686131756856376
133,6,13,0.0024958402662229617,0.004963726613211149,0.5028158298038824,-0.6875313194603558
1443,39,85,0.01622296173044925,0.03245513554791905,0.49985808121216185,-0.6934310584251302
843,306,669,0.12728785357737105,0.2554410080183276,0.4983062610620753,-0.6965404089290929
672,37,81,0.015391014975041598,0.030927835051546393,0.49764281915063313,-0.6978726899116368
1200,5,11,0.0020798668885191347,0.004200076365024819,0.495197410294492,-0.7027987872407483
50,5,11,0.0020798668885191347,0.004200076365024819,0.495197410294492,-0.7027987872407483
172,5,11,0.0020798668885191347,0.004200076365024819,0.495197410294492,-0.7027987872407483
1486,5,11,0.0020798668885191347,0.004200076365024819,0.495197410294492,-0.7027987872407483
801,5,11,0.0020798668885191347,0.004200076365024819,0.495197410294492,-0.7027987872407483
1806,13,29,0.005407653910149751,0.011072928598701794,0.4883670939544433,-0.7166879142110505
463,25,56,0.010399334442595673,0.021382206949217258,0.48635458999431785,-0.7208173120751207
852,4,9,0.0016638935108153079,0.003436426116838488,0.4841930266572375,-0.7252716363637164
468,4,9,0.0016638935108153079,0.003436426116838488,0.4841930266572375,-0.7252716363637164
1502,4,9,0.0016638935108153079,0.003436426116838488,0.4841930266572375,-0.7252716363637164
1395,4,9,0.0016638935108153079,0.003436426116838488,0.4841930266572375,-0.7252716363637164
1389,4,9,0.0016638935108153079,0.003436426116838488,0.4841930266572375,-0.7252716363637164
1344,4,9,0.0016638935108153079,0.003436426116838488,0.4841930266572375,-0.7252716363637164
1075,8,18,0.0033277870216306157,0.006872852233676976,0.4841930191522462,-0.7252716518637152
1934,12,27,0.004991680532445923,0.010309278350515464,0.4841930166505823,-0.725271657030382
54,11,25,0.004575707154742097,0.009545628102329133,0.47935108698510004,-0.7353219918386712
311,29,66,0.012063227953410981,0.025200458190148912,0.4786908204017308,-0.7367003588658646
1179,35,80,0.014559068219633943,0.030546009927453228,0.47662749755365685,-0.741020020737033
1544,17,39,0.007071547420965058,0.014891179839633447,0.47488161110348703,-0.7446897457950248
1523,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
763,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
1062,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
1660,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
1316,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
657,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
1593,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
1228,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
232,3,7,0.0012479201331114808,0.002672775868652157,0.4669004240339639,-0.7616392688155448
1546,6,14,0.0024958402662229617,0.005345551737304314,0.4669004140611942,-0.7616392901750667
882,6,14,0.0024958402662229617,0.005345551737304314,0.4669004140611942,-0.7616392901750667
1484,6,14,0.0024958402662229617,0.005345551737304314,0.4669004140611942,-0.7616392901750667
967,6,14,0.0024958402662229617,0.005345551737304314,0.4669004140611942,-0.7616392901750667
1957,9,21,0.0037437603993344427,0.008018327605956471,0.4669004107369376,-0.7616392972949074
678,15,35,0.006239600665557404,0.013363879343260786,0.4669004080775321,-0.7616393029907806
1176,53,124,0.02204658901830283,0.047346315387552504,0.465645296603892,-0.7643311007765491
1438,11,26,0.004575707154742097,0.009927453226422299,0.46091450690215546,-0.7745427045890294
1230,11,26,0.004575707154742097,0.009927453226422299,0.46091450690215546,-0.7745427045890294
138,8,19,0.0033277870216306157,0.007254677357770141,0.4587091763902448,-0.7793388723682015
369,8,19,0.0033277870216306157,0.007254677357770141,0.4587091763902448,-0.7793388723682015
362,8,19,0.0033277870216306157,0.007254677357770141,0.4587091763902448,-0.7793388723682015
703,168,401,0.06988352745424292,0.1531118747613593,0.456421343005051,-0.7843388982728615
168,23,55,0.00956738768718802,0.021000381825124093,0.45558160900597455,-0.7861804147603518
118,5,12,0.0020798668885191347,0.004581901489117984,0.45393096033725794,-0.7898101622462872
1636,5,12,0.0020798668885191347,0.004581901489117984,0.45393096033725794,-0.7898101622462872
648,5,12,0.0020798668885191347,0.004581901489117984,0.45393096033725794,-0.7898101622462872
1876,42,101,0.01747088186356073,0.038564337533409696,0.45303207667244016,-0.7917923465745372
1609,49,118,0.02038269550748752,0.045055364642993506,0.4523922006570195,-0.7932057748157935
1514,19,46,0.007903494176372712,0.017563955708285606,0.44998372591237806,-0.7985438615108879
1092,16,39,0.0066555740432612314,0.014891179839633447,0.4469473990806575,-0.8053143667276361
1434,9,22,0.0037437603993344427,0.008400152730049638,0.4456776650469966,-0.8081593123629174
1079,18,44,0.0074875207986688855,0.016800305460099276,0.44567766174751877,-0.8081593197662003
93,132,325,0.05490848585690516,0.12409316533027873,0.44247792186230667,-0.8153647098753868
892,15,37,0.006239600665557404,0.014127529591447117,0.44166254836009244,-0.8172091537411125
1664,36,89,0.014975041597337771,0.033982436044291714,0.44067004595411385,-0.8194588786883351
1816,457,1130,0.19009983361064892,0.4314623902252768,0.44059421625911316,-0.8196309716652984
1426,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
900,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
1675,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
224,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
1051,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
1042,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
691,2,5,0.0008319467554076539,0.0019091256204658267,0.4357737400367006,-0.8306321152015472
405,4,10,0.0016638935108153079,0.0038182512409316535,0.4357737252596153,-0.8306321491115428
253,4,10,0.0016638935108153079,0.0038182512409316535,0.4357737252596153,-0.8306321491115428
558,6,15,0.0024958402662229617,0.0057273768613974796,0.43577372033392003,-0.8306321604148752
2001,12,30,0.004991680532445923,0.011454753722794959,0.43577371540822457,-0.8306321717182082
1396,14,35,0.005823627287853577,0.013363879343260786,0.4357737147045538,-0.8306321733329701
1666,9,23,0.0037437603993344427,0.008781977854142803,0.42630037548299293,-0.8526110744161622
301,18,46,0.0074875207986688855,0.017563955708285606,0.4263003722166465,-0.8526110820782395
526,30,77,0.012479201331114808,0.02940053455517373,0.42445491476525893,-0.8569494867268803
615,7,18,0.0029118136439267887,0.006872852233676976,0.4236688935769654,-0.8588030401953809
1689,21,54,0.008735440931780365,0.020618556701030927,0.42366888798655356,-0.8588030533906189
682,12,31,0.004991680532445923,0.011836578846888126,0.42171649890091356,-0.8634219942595863
1644,5,13,0.0020798668885191347,0.004963726613211149,0.4190131948609276,-0.8698528682409774
1268,13,34,0.005407653910149751,0.012982054219167621,0.41654840422024025,-0.8757526075126446
1800,13,34,0.005407653910149751,0.012982054219167621,0.41654840422024025,-0.8757526075126446
2031,29,76,0.012063227953410981,0.029018709431080564,0.415705186355397,-0.8777789566036409
1878,8,21,0.0033277870216306157,0.008018327605956471,0.4150225887074366,-0.8794223296124021
1321,8,21,0.0033277870216306157,0.008018327605956471,0.4150225887074366,-0.8794223296124021
121,25,66,0.010399334442595673,0.025200458190148912,0.41266450089365503,-0.8851203626577931
965,17,45,0.007071547420965058,0.01718213058419244,0.41156406332486345,-0.8877905885403138
1635,3,8,0.0012479201331114808,0.0030546009927453228,0.4085378729403624,-0.8951706567632819
3,3,8,0.0012479201331114808,0.0030546009927453228,0.4085378729403624,-0.8951706567632819
1598,3,8,0.0012479201331114808,0.0030546009927453228,0.4085378729403624,-0.8951706567632819
1374,3,8,0.0012479201331114808,0.0030546009927453228,0.4085378729403624,-0.8951706567632819
1679,6,16,0.0024958402662229617,0.0061092019854906456,0.40853786325886693,-0.8951706804611965
1588,6,16,0.0024958402662229617,0.0061092019854906456,0.40853786325886693,-0.8951706804611965
2028,54,145,0.022462562396006656,0.055364642993508975,0.4057203522122984,-0.9020911443580414
215,29,78,0.012063227953410981,0.029782359679266894,0.4050460790487409,-0.9037544429185412
1946,106,286,0.04409317803660566,0.10920198549064529,0.4037763406783958,-0.9068941665029815
497,7,19,0.0029118136439267887,0.007254677357770141,0.40137053106449044,-0.9128702606998672
1064,14,38,0.005823627287853577,0.014509354715540282,0.4013705269386731,-0.9128702709791903
1587,21,57,0.008735440931780365,0.021764032073310423,0.4013705255634006,-0.9128702744056315
1211,11,30,0.004575707154742097,0.011454753722794959,0.3994592398517059,-0.9176435468866257
1408,19,52,0.007903494176372712,0.019854906452844597,0.3980625270301453,-0.9211461829462803
1808,31,85,0.012895174708818636,0.03245513554791905,0.39732309082631867,-0.9230054984788943
1969,4,11,0.0016638935108153079,0.004200076365024819,0.3961579329974117,-0.9259423265349587
1580,4,11,0.0016638935108153079,0.004200076365024819,0.3961579329974117,-0.9259423265349587
772,4,11,0.0016638935108153079,0.004200076365024819,0.3961579329974117,-0.9259423265349587
1699,4,11,0.0016638935108153079,0.004200076365024819,0.3961579329974117,-0.9259423265349587
1291,4,11,0.0016638935108153079,0.004200076365024819,0.3961579329974117,-0.9259423265349587
1394,4,11,0.0016638935108153079,0.004200076365024819,0.3961579329974117,-0.9259423265349587
963,8,22,0.0033277870216306157,0.008400152730049638,0.39615792580894643,-0.925942344680412
143,12,33,0.004991680532445923,0.012600229095074456,0.39615792341279127,-0.9259423507288969
767,62,173,0.025790349417637273,0.0660557464681176,0.3904330941296971,-0.9404986582365269
1768,5,14,0.0020798668885191347,0.005345551737304314,0.3890836815021856,-0.9439608389556883
1353,15,42,0.006239600665557404,0.016036655211912942,0.3890836738831863,-0.9439608585375924
74,91,255,0.037853577371048254,0.09736540664375716,0.3887785070386443,-0.9447454881742628
502,70,198,0.029118136439267885,0.07560137457044673,0.38515353280540854,-0.9541132376810041
793,7,20,0.0029118136439267887,0.007636502481863307,0.38130200477406323,-0.9641635543982073
1690,7,20,0.0029118136439267887,0.007636502481863307,0.38130200477406323,-0.9641635543982073
1619,7,20,0.0029118136439267887,0.007636502481863307,0.38130200477406323,-0.9641635543982073
1547,7,20,0.0029118136439267887,0.007636502481863307,0.38130200477406323,-0.9641635543982073
1379,7,20,0.0029118136439267887,0.007636502481863307,0.38130200477406323,-0.9641635543982073
1048,14,40,0.005823627287853577,0.015273004963726614,0.3813020007231381,-0.9641635650221356
132,14,40,0.005823627287853577,0.015273004963726614,0.3813020007231381,-0.9641635650221356
1506,14,40,0.005823627287853577,0.015273004963726614,0.3813020007231381,-0.9641635650221356
1104,115,329,0.0478369384359401,0.1256204658266514,0.38080529460758117,-0.9654670722551221
1026,38,109,0.015806988352745424,0.041618938526155023,0.3798027766813754,-0.9681031697265807
462,8,23,0.0033277870216306157,0.008781977854142803,0.37893366836121106,-0.970394106733657
182,32,92,0.013311148086522463,0.03512791141657121,0.3789336630571696,-0.9703941207309392
1236,155,446,0.06447587354409318,0.17029400534555172,0.37861505151282676,-0.9712352852844558
296,10,29,0.004159733777038269,0.011072928598701794,0.37566699743365656,-0.9790521731308495
1748,79,230,0.03286189683860233,0.08781977854142803,0.3741969912356405,-0.9829729056992178
250,12,35,0.004991680532445923,0.013363879343260786,0.37352032795859713,-0.9847828502983237
851,14,41,0.005823627287853577,0.015654830087819777,0.37200195198441965,-0.9888561774528121
1120,56,164,0.02329450915141431,0.06261932035127911,0.37200194897577304,-0.9888561855405293
901,15,44,0.006239600665557404,0.016800305460099276,0.3713980524483111,-0.9904808738890438
1161,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
1186,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
719,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
393,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
1207,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
368,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
1955,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
1772,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
856,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
476,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
1894,1,3,0.00041597337770382697,0.001145475372279496,0.3631448143328986,-1.0129535867155213
78,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
1559,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
572,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
326,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
429,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
641,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
534,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
508,2,6,0.0008319467554076539,0.002290950744558992,0.363144786534171,-1.0129536632655023
406,3,9,0.0012479201331114808,0.003436426116838488,0.36314477726792793,-1.0129536887821653
639,3,9,0.0012479201331114808,0.003436426116838488,0.36314477726792793,-1.0129536887821653
1273,3,9,0.0012479201331114808,0.003436426116838488,0.36314477726792793,-1.0129536887821653
944,3,9,0.0012479201331114808,0.003436426116838488,0.36314477726792793,-1.0129536887821653
1439,3,9,0.0012479201331114808,0.003436426116838488,0.36314477726792793,-1.0129536887821653
2019,3,9,0.0012479201331114808,0.003436426116838488,0.36314477726792793,-1.0129536887821653
671,4,12,0.0016638935108153079,0.004581901489117984,0.3631447726348063,-1.0129537015404975
274,4,12,0.0016638935108153079,0.004581901489117984,0.3631447726348063,-1.0129537015404975
817,4,12,0.0016638935108153079,0.004581901489117984,0.3631447726348063,-1.0129537015404975
1345,4,12,0.0016638935108153079,0.004581901489117984,0.3631447726348063,-1.0129537015404975
1351,4,12,0.0016638935108153079,0.004581901489117984,0.3631447726348063,-1.0129537015404975
229,5,15,0.0020798668885191347,0.0057273768613974796,0.36314476985493327,-1.012953709195497
597,5,15,0.0020798668885191347,0.0057273768613974796,0.36314476985493327,-1.012953709195497
533,7,21,0.0029118136439267887,0.008018327605956471,0.36314476667793555,-1.0129537179440677
720,12,36,0.004991680532445923,0.013745704467353952,0.3631447633685628,-1.012953727057163
291,18,54,0.0074875207986688855,0.020618556701030927,0.3631447618241888,-1.0129537313099406
115,18,54,0.0074875207986688855,0.020618556701030927,0.3631447618241888,-1.0129537313099406
1328,34,102,0.014143094841930116,0.038946162657502864,0.3631447603706604,-1.0129537353125548
1795,96,288,0.03993344425956739,0.10996563573883161,0.3631447593145812,-1.0129537382207043
1111,20,61,0.008319467554076539,0.023291332569683087,0.3571915687291472,-1.0294830340401495
1509,59,180,0.02454242928452579,0.06872852233676977,0.35709234702528087,-1.029760855512301
1612,52,160,0.021630615640599003,0.061092019854906456,0.35406614082436794,-1.0382715448135837
184,177,549,0.07362728785357738,0.20962199312714777,0.35123837351262255,-1.0462901592019451
1520,9,28,0.0037437603993344427,0.010691103474608629,0.35017530914449974,-1.0493213666288315
336,9,28,0.0037437603993344427,0.010691103474608629,0.35017530914449974,-1.0493213666288315
492,9,28,0.0037437603993344427,0.010691103474608629,0.35017530914449974,-1.0493213666288315
1901,71,224,0.029534109816971715,0.08552882779686903,0.34531175795585617,-1.0633076237443915
924,6,19,0.0024958402662229617,0.007254677357770141,0.3440318857387361,-1.0670209348033164
276,11,35,0.004575707154742097,0.013363879343260786,0.3423936345856188,-1.0717942254667414
1717,22,70,0.009151414309484194,0.026727758686521573,0.34239363212523155,-1.0717942326525853
1270,57,182,0.023710482529118136,0.06949217258495609,0.34119645008956623,-1.0752968676110986
109,5,16,0.0020798668885191347,0.0061092019854906456,0.340448222110514,-1.0774922292418183
784,24,77,0.009983361064891847,0.02940053455517373,0.3395639324924669,-1.0800930360377567
1835,4,13,0.0016638935108153079,0.004963726613211149,0.3352105599179728,-1.0929964075351877
539,4,13,0.0016638935108153079,0.004963726613211149,0.3352105599179728,-1.0929964075351877
1846,4,13,0.0016638935108153079,0.004963726613211149,0.3352105599179728,-1.0929964075351877
1463,7,23,0.0029118136439267887,0.008781977854142803,0.33156696123942925,-1.1039254950653226
1736,7,23,0.0029118136439267887,0.008781977854142803,0.33156696123942925,-1.1039254950653226
649,14,46,0.005823627287853577,0.017563955708285606,0.3315669574337202,-1.1039255065432727
1642,25,83,0.010399334442595673,0.03169148529973272,0.3281428563990054,-1.1143062276152054
279,3,10,0.0012479201331114808,0.0038182512409316535,0.32683030049221123,-1.1183142015299918
1368,3,10,0.0012479201331114808,0.0038182512409316535,0.32683030049221123,-1.1183142015299918
1652,3,10,0.0012479201331114808,0.0038182512409316535,0.32683030049221123,-1.1183142015299918
2039,3,10,0.0012479201331114808,0.0038182512409316535,0.32683030049221123,-1.1183142015299918
1671,9,30,0.0037437603993344427,0.011454753722794959,0.3268302887386685,-1.1183142374922113
1093,13,44,0.005407653910149751,0.016800305460099276,0.321878312915506,-1.1335817150640761
686,5,17,0.0020798668885191347,0.006491027109583811,0.32042185641253706,-1.1381168500953853
265,5,17,0.0020798668885191347,0.006491027109583811,0.32042185641253706,-1.1381168500953853
1293,10,34,0.004159733777038269,0.012982054219167621,0.3204218511777866,-1.1381168664324435
1528,7,24,0.0029118136439267887,0.009163802978235968,0.3177516713385457,-1.146485109009662
1614,9,31,0.0037437603993344427,0.011836578846888126,0.316287376287782,-1.1511040600335896
1040,13,45,0.005407653910149751,0.01718213058419244,0.31472546155901326,-1.1560545707838619
135,2,7,0.0008319467554076539,0.002672775868652157,0.31126696182740404,-1.1671043368570466
522,2,7,0.0008319467554076539,0.002672775868652157,0.31126696182740404,-1.1671043368570466
120,2,7,0.0008319467554076539,0.002672775868652157,0.31126696182740404,-1.1671043368570466
1640,2,7,0.0008319467554076539,0.002672775868652157,0.31126696182740404,-1.1671043368570466
1058,2,7,0.0008319467554076539,0.002672775868652157,0.31126696182740404,-1.1671043368570466
482,4,14,0.0016638935108153079,0.005345551737304314,0.31126694894317697,-1.1671043782498987
2037,4,14,0.0016638935108153079,0.005345551737304314,0.31126694894317697,-1.1671043782498987
1583,4,14,0.0016638935108153079,0.005345551737304314,0.31126694894317697,-1.1671043782498987
4,51,180,0.021214642262895173,0.06872852233676977,0.30867304593100553,-1.1754726660545454
1978,179,634,0.07445923460898503,0.2420771286750668,0.30758475650201156,-1.179004598813932
1932,11,39,0.004575707154742097,0.014891179839633447,0.3072763389665097,-1.1800078093395014
1279,58,207,0.024126455906821963,0.07903780068728522,0.3052521169174937,-1.1866172309867258
412,5,18,0.0020798668885191347,0.006872852233676976,0.3026206424264038,-1.1952752630794516
238,5,18,0.0020798668885191347,0.006872852233676976,0.3026206424264038,-1.1952752630794516
519,10,36,0.004159733777038269,0.013745704467353952,0.30262063735296896,-1.195275279844451
847,90,325,0.03743760399334443,0.12409316533027873,0.30168949243525106,-1.1983569612815936
1632,8,29,0.0033277870216306157,0.011072928598701794,0.3005335997531322,-1.2021957184350591
917,16,58,0.0066555740432612314,0.022145857197403588,0.3005335965946796,-1.2021957289445417
1024,3,11,0.0012479201331114808,0.004200076365024819,0.29711845570033135,-1.2136243789534076
1296,6,22,0.0024958402662229617,0.008400152730049638,0.29711844733284615,-1.2136244071155267
204,9,33,0.0037437603993344427,0.012600229095074456,0.2971184445436844,-1.2136244165029
839,37,136,0.015391014975041598,0.051928216876670485,0.29639020885227463,-1.2160784196676517
166,4,15,0.0016638935108153079,0.0057273768613974796,0.2905158193759466,-1.236097248489707
1641,4,15,0.0016638935108153079,0.0057273768613974796,0.2905158193759466,-1.236097248489707
457,5,19,0.0020798668885191347,0.007254677357770141,0.28669324041298183,-1.249342483583938
759,6,23,0.0024958402662229617,0.008781977854142803,0.2842002541176474,-1.2580761691687716
987,18,69,0.0074875207986688855,0.026345933562428408,0.2842002486837937,-1.2580761882885778
670,10,39,0.004159733777038269,0.014891179839633447,0.2793421269436801,-1.275317986958372
201,13,51,0.005407653910149751,0.019473081328751432,0.2776989368598597,-1.281217713053162
776,1,4,0.00041597337770382697,0.0015273004963726614,0.27235861669390027,-1.3006356373423036
1137,1,4,0.00041597337770382697,0.0015273004963726614,0.27235861669390027,-1.3006356373423036
71,1,4,0.00041597337770382697,0.0015273004963726614,0.27235861669390027,-1.3006356373423036
1473,1,4,0.00041597337770382697,0.0015273004963726614,0.27235861669390027,-1.3006356373423036
821,2,8,0.0008319467554076539,0.0030546009927453228,0.2723585928727413,-1.3006357248047835
1209,2,8,0.0008319467554076539,0.0030546009927453228,0.2723585928727413,-1.3006357248047835
375,2,8,0.0008319467554076539,0.0030546009927453228,0.2723585928727413,-1.3006357248047835
1654,2,8,0.0008319467554076539,0.0030546009927453228,0.2723585928727413,-1.3006357248047835
927,3,12,0.0012479201331114808,0.004581901489117984,0.2723585849323546,-1.3006357539589466
38,3,12,0.0012479201331114808,0.004581901489117984,0.2723585849323546,-1.3006357539589466
19,3,12,0.0012479201331114808,0.004581901489117984,0.2723585849323546,-1.3006357539589466
340,3,12,0.0012479201331114808,0.004581901489117984,0.2723585849323546,-1.3006357539589466
1068,3,12,0.0012479201331114808,0.004581901489117984,0.2723585849323546,-1.3006357539589466
507,4,16,0.0016638935108153079,0.0061092019854906456,0.2723585809621612,-1.3006357685360286
1464,6,24,0.0024958402662229617,0.009163802978235968,0.27235857699196775,-1.300635783113111
1805,10,40,0.004159733777038269,0.015273004963726614,0.2723585738158129,-1.3006357947747773
104,11,44,0.004575707154742097,0.016800305460099276,0.27235857338270086,-1.3006357963650046
622,10,41,0.004159733777038269,0.015654830087819777,0.26571568181395827,-1.3253284072054536
1663,23,95,0.00956738768718802,0.036273386788850705,0.2637577741638659,-1.3327241191234458
1489,7,29,0.0029118136439267887,0.011072928598701794,0.26296690091286995,-1.335727106766725
1794,4,17,0.0016638935108153079,0.006491027109583811,0.2563374882112061,-1.3612603893895956
1682,3,13,0.0012479201331114808,0.004963726613211149,0.25140792497501796,-1.3806784599536366
1931,3,13,0.0012479201331114808,0.004963726613211149,0.25140792497501796,-1.3806784599536366
685,6,26,0.0024958402662229617,0.009927453226422299,0.25140791743439245,-1.3806784899472242
774,2,9,0.0008319467554076539,0.003436426116838488,0.24209652787861835,-1.418418756823667
1278,4,18,0.0016638935108153079,0.006872852233676976,0.242096516851123,-1.418418802373662
864,12,54,0.004991680532445923,0.020618556701030927,0.24209650949945918,-1.4184188327403273
1308,92,417,0.03826955074875208,0.15922107674684993,0.2403548048199827,-1.4256390939121615
73,11,50,0.004575707154742097,0.019091256204658267,0.23967554474797048,-1.4284691671606167
1095,82,373,0.03410981697171381,0.14242077128675068,0.23950029717987487,-1.4292006212973865
1749,63,287,0.0262063227953411,0.10958381061473844,0.23914411010545822,-1.430688937612145
1858,42,193,0.01747088186356073,0.07369224894998092,0.23707896269675946,-1.439362017402089
465,5,23,0.0020798668885191347,0.008781977854142803,0.23683354699586556,-1.4403977179493932
1662,5,23,0.0020798668885191347,0.008781977854142803,0.23683354699586556,-1.4403977179493932
210,5,23,0.0020798668885191347,0.008781977854142803,0.23683354699586556,-1.4403977179493932
1507,11,51,0.004575707154742097,0.019473081328751432,0.23497602428684958,-1.4482717943540906
1562,3,14,0.0012479201331114808,0.005345551737304314,0.23345021638416835,-1.4547864306683478
754,9,42,0.0037437603993344427,0.016036655211912942,0.23345020682419754,-1.4547864716191388
364,9,42,0.0037437603993344427,0.016036655211912942,0.23345020682419754,-1.4547864716191388
630,7,33,0.0029118136439267887,0.012600229095074456,0.23109212529761308,-1.4649388371520604
979,4,19,0.0016638935108153079,0.007254677357770141,0.22935459508722755,-1.4724860228781482
1908,4,19,0.0016638935108153079,0.007254677357770141,0.22935459508722755,-1.4724860228781482
609,38,182,0.015806988352745424,0.06949217258495609,0.22746430053938116,-1.480761973610491
1465,5,24,0.0020798668885191347,0.009163802978235968,0.22696548264538974,-1.4829573318937328
1022,7,34,0.0029118136439267887,0.012982054219167621,0.22429529813533297,-1.494791800068319
478,8,39,0.0033277870216306157,0.014891179839633447,0.22347370289802104,-1.4984615322625818
1350,1,5,0.00041597337770382697,0.0019091256204658267,0.21788689620834892,-1.5237791755615142
1340,1,5,0.00041597337770382697,0.0019091256204658267,0.21788689620834892,-1.5237791755615142
662,1,5,0.00041597337770382697,0.0019091256204658267,0.21788689620834892,-1.5237791755615142
1780,1,5,0.00041597337770382697,0.0019091256204658267,0.21788689620834892,-1.5237791755615142
1695,1,5,0.00041597337770382697,0.0019091256204658267,0.21788689620834892,-1.5237791755615142
15,1,5,0.00041597337770382697,0.0019091256204658267,0.21788689620834892,-1.5237791755615142
1419,2,10,0.0008319467554076539,0.0038182512409316535,0.21788687572480728,-1.5237792695714936
264,2,10,0.0008319467554076539,0.0038182512409316535,0.21788687572480728,-1.5237792695714936
1053,3,15,0.0012479201331114808,0.0057273768613974796,0.21788686889695985,-1.5237793009081564
583,5,25,0.0020798668885191347,0.009545628102329133,0.21788686343468178,-1.5237793259774879
388,6,30,0.0024958402662229617,0.011454753722794959,0.21788686206911229,-1.5237793322448205
1852,7,35,0.0029118136439267887,0.013363879343260786,0.21788686109370545,-1.5237793367214871
957,21,105,0.008735440931780365,0.04009163802978236,0.21788685719207815,-1.5237793546281537
872,6,31,0.0024958402662229617,0.011836578846888126,0.21085825367465033,-1.5565691547861986
1824,9,47,0.0037437603993344427,0.01794578083237877,0.20861507857703437,-1.5672644543824552
770,4,21,0.0016638935108153079,0.008018327605956471,0.20751130058943248,-1.5725694801223489
1953,8,42,0.0033277870216306157,0.016036655211912942,0.20751129564769938,-1.5725695039366334
1222,10,53,0.004159733777038269,0.020236731576937762,0.20555364094582504,-1.5820482526069723
553,3,16,0.0012479201331114808,0.0061092019854906456,0.2042689398138083,-1.5883178209544777
752,3,16,0.0012479201331114808,0.0061092019854906456,0.2042689398138083,-1.5883178209544777
1790,49,264,0.02038269550748752,0.10080183276059565,0.20220560508731883,-1.5984702522689989
1919,71,386,0.029534109816971715,0.14738449789996183,0.20038817051830896,-1.6074989408634837
